PointYrID,Point,Year,MaxOfVisit,latitude,longitude,CWHR1,elevation,aspect,slope,SRI,southness,ShrubCov,TreeCov,BA,g30SNAGS,totSNAGS,MaxDBH,DisturbanceYear,TRT,Landscape,Clearcut,ndwi,tmn,tmx,dndwi,dtmn,dtmx,cwd
EL24B.C.2016,EL24B.C,2016,1,38.53610668,-120.3081685,SMC,1841,268.08,12.32,0.4672,0.5106,30,30,7,5,8,95,2009,LSF,Modified,1,0.286,-1.51729,24.26,0.02,0.97501,3.05,631.26
EL24B.C.2017,EL24B.C,2017,0,38.53610668,-120.3081685,SMC,1841,268.08,12.32,0.4672,0.5106,30,30,7,5,8,95,2009,LSF,Modified,1,0.285,-3.04304,22.69871,0.019,-0.55074,1.48872,546.31
EL24B.C.2019,EL24B.C,2019,0,38.53610668,-120.3081685,SMC,1841,268.08,12.32,0.4672,0.5106,30,30,7,5,8,95,2009,LSF,Modified,1,0.278,-0.13347,22.09015,0.012,2.35882,0.88015,609.35
EL24B.E.2010,EL24B.E,2010,2,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.109,0.59818,21.43,0.01,3.0693,0.19,494.5
EL24B.E.2011,EL24B.E,2011,2,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.076,-1.02048,18.83,-0.023,1.45064,-2.41,381.9
EL24B.E.2012,EL24B.E,2012,2,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.052,0.30494,22.56,-0.047,2.77606,1.32,614.01
EL24B.E.2013,EL24B.E,2013,2,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.086,-2.82166,24.08,-0.013,-0.35054,2.84,553.9
EL24B.E.2014,EL24B.E,2014,1,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.114,2.72115,24.12,0.015,5.19227,2.88,692.64
EL24B.E.2015,EL24B.E,2015,2,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.062,1.46819,25.13,-0.037,3.93931,3.89,671.57
EL24B.E.2016,EL24B.E,2016,1,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.072,-1.64417,24.24,-0.027,0.82695,3,605.88
EL24B.E.2017,EL24B.E,2017,0,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.077,-3.16784,22.51011,-0.022,-0.69672,1.27011,550.47
EL24B.E.2019,EL24B.E,2019,0,38.53611396,-120.3052972,WFR,1890,309.86,22.65,-0.3049,0.2786,5,16,13.3,13,14,115,2009,LSF,Modified,0,0.097,-0.26135,21.91011,-0.002,2.20977,0.67011,627.68
EL24B.N.2010,EL24B.N,2010,2,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,-0.027,0.53368,21.09,-0.04,3.03417,0.07,491
EL24B.N.2011,EL24B.N,2011,2,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.038,-1.0957,18.53,0.025,1.40479,-2.49,328.3
EL24B.N.2012,EL24B.N,2012,2,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,-0.018,0.22964,22.24,-0.031,2.73013,1.22,613.69
EL24B.N.2013,EL24B.N,2013,2,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.032,-2.89248,23.77,0.019,-0.39198,2.75,554.75
EL24B.N.2014,EL24B.N,2014,1,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.06,2.65286,23.77,0.047,5.15335,2.75,690.81
EL24B.N.2015,EL24B.N,2015,2,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.067,1.40709,24.74,0.054,3.90758,3.72,668.1
EL24B.N.2016,EL24B.N,2016,1,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.054,-1.74275,23.86,0.041,0.75774,2.84,606.17
EL24B.N.2017,EL24B.N,2017,0,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.07,-3.26329,22.37318,0.057,-0.7628,1.35318,614.81
EL24B.N.2019,EL24B.N,2019,0,38.5383557,-120.3081778,JPN,1889,163.72,24.99,0.7524,0.9096,5,8,9,1,3,71,2009,LSF,Modified,0,0.087,-0.35329,21.76996,0.074,2.1472,0.74996,704.49
EL24B.S.2010,EL24B.S,2010,2,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.246,0.57096,21.81,-0.016,3.07652,0.41,501
EL24B.S.2011,EL24B.S,2011,2,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.248,-0.81435,19.25,-0.014,1.69121,-2.15,384.7
EL24B.S.2012,EL24B.S,2012,2,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.236,0.50355,22.98,-0.026,3.00911,1.58,618.38
EL24B.S.2013,EL24B.S,2013,2,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.259,-2.59918,24.49,-0.003,-0.09362,3.09,576.72
EL24B.S.2014,EL24B.S,2014,1,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.272,2.93532,24.58,0.01,5.44088,3.18,698.56
EL24B.S.2015,EL24B.S,2015,2,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.255,1.63577,25.62,-0.007,4.14133,4.22,679.11
EL24B.S.2016,EL24B.S,2016,1,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.268,-1.39177,24.7,0.006,1.11379,3.3,608.94
EL24B.S.2017,EL24B.S,2017,0,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.245,-2.92582,22.87136,-0.017,-0.42027,1.47136,616.99
EL24B.S.2019,EL24B.S,2019,0,38.53385767,-120.3081592,SMC,1877,314.84,22.24,-0.4773,0.2509,5,26,17,16,25,88,2009,LSF,Modified,0,0.246,-0.01726,22.26475,-0.016,2.4883,0.86475,681.91
EL24B.W.2010,EL24B.W,2010,2,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.232,0.5529,21.44,-0.042,3.05132,0.23,517.8
EL24B.W.2011,EL24B.W,2011,2,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.238,-0.87296,18.89,-0.036,1.62546,-2.32,406.5
EL24B.W.2012,EL24B.W,2012,2,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.262,0.43928,22.61,-0.012,2.9377,1.4,638.63
EL24B.W.2013,EL24B.W,2013,2,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.267,-2.65993,24.13,-0.007,-0.16152,2.92,577.87
EL24B.W.2014,EL24B.W,2014,1,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.289,2.88249,24.17,0.015,5.38091,2.96,718.81
EL24B.W.2015,EL24B.W,2015,2,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.273,1.5902,25.17,-0.001,4.08861,3.96,699.17
EL24B.W.2016,EL24B.W,2016,1,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.289,-1.46941,24.26,0.015,1.02901,3.05,631.23
EL24B.W.2017,EL24B.W,2017,0,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.28,-3.00091,22.7633,0.006,-0.5025,1.5533,657.45
EL24B.W.2019,EL24B.W,2019,0,38.53609934,-120.3110398,WFR,1843,172.81,16.85,-0.6906,0.96,3,37.8,25,9,14,90,2009,LSF,Modified,0,0.285,-0.08855,22.15639,0.011,2.40987,0.94639,720.72
EL30A.C.2010,EL30A.C,2010,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,10,55,11,2,6,63,NA,Undisturbed,Modified,0,0.233,0.49367,21.59,-0.006,3.01178,0.12,523.7
EL30A.C.2011,EL30A.C,2011,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,10,55,11,2,6,63,NA,Undisturbed,Modified,0,0.243,-0.78715,18.94,0.004,1.73096,-2.53,409.1
EL30A.C.2012,EL30A.C,2012,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,10,55,11,2,6,63,NA,Undisturbed,Modified,0,0.181,0.498,22.64,-0.058,3.01611,1.17,644.29
EL30A.C.2013,EL30A.C,2013,1,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,10,55,11,2,6,63,NA,Undisturbed,Modified,0,0.29,-2.55155,24.16,0.051,-0.03344,2.69,581.41
EL30A.C.2014,EL30A.C,2014,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,10,55,11,2,6,63,NA,Undisturbed,Modified,0,0.307,2.98711,24.22,0.068,5.50523,2.75,725.7
EL30A.C.2015,EL30A.C,2015,1,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,6.5,35,14.3,4,7,101,NA,Undisturbed,Modified,0,0.291,1.70016,25.29,0.052,4.21828,3.82,708.14
EL30A.C.2016,EL30A.C,2016,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,3,15,17.6,6,8,139,NA,Undisturbed,Modified,0,0.286,-1.31246,24.37,0.047,1.20566,2.9,637.1
EL30A.C.2017,EL30A.C,2017,1,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,3,15,17.6,6,8,139,NA,Undisturbed,Modified,0,0.288,-2.84718,22.9955,0.049,-0.32906,1.5255,720.45
EL30A.C.2019,EL30A.C,2019,2,38.5360769,-120.3196535,SMC,1811,128.3,21.72,-0.6194,0.7128,3,15,17.6,6,8,139,NA,Undisturbed,Modified,0,0.261,0.07842,22.38417,0.022,2.59654,0.91417,782.91
EL30A.E.2010,EL30A.E,2010,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,10,83.8,17.3,0,0,94,NA,Undisturbed,Modified,0,0.32,0.50203,21.85,0.004,3.02743,0.14,502.1
EL30A.E.2011,EL30A.E,2011,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,10,83.8,17.3,0,0,94,NA,Undisturbed,Modified,0,0.332,-0.70116,19.17,0.016,1.82424,-2.54,385.5
EL30A.E.2012,EL30A.E,2012,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,10,83.8,17.3,0,0,94,NA,Undisturbed,Modified,0,0.335,0.57866,22.88,0.019,3.10406,1.17,619.79
EL30A.E.2013,EL30A.E,2013,1,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,10,83.8,17.3,0,0,94,NA,Undisturbed,Modified,0,0.343,-2.47116,24.4,0.027,0.05424,2.69,564.9
EL30A.E.2014,EL30A.E,2014,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,10,83.8,17.3,0,0,94,NA,Undisturbed,Modified,0,0.347,3.06581,24.48,0.031,5.59121,2.77,700.91
EL30A.E.2015,EL30A.E,2015,1,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,6.5,62.9,23.5,3,6,108,NA,Undisturbed,Modified,0,0.329,1.76254,25.56,0.013,4.28794,3.85,681.5
EL30A.E.2016,EL30A.E,2016,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,3,42,29.6,6,12,122,NA,Undisturbed,Modified,0,0.326,-1.21993,24.63,0.01,1.30547,2.92,611.69
EL30A.E.2017,EL30A.E,2017,1,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,3,42,29.6,6,12,122,NA,Undisturbed,Modified,0,0.336,-2.75551,23.1308,0.02,-0.23011,1.4208,714.3
EL30A.E.2019,EL30A.E,2019,2,38.53608445,-120.3167823,WFR,1813,210.29,23.54,-0.3376,0.8317,3,42,29.6,6,12,122,NA,Undisturbed,Modified,0,0.314,0.16704,22.51777,-0.002,2.69244,0.80777,771.88
EL30A.N.2010,EL30A.N,2010,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,10,61.3,14,15,40,79,NA,Undisturbed,Modified,0,0.167,0.46878,21.25,-0.043,3.00908,0.14,518.6
EL30A.N.2011,EL30A.N,2011,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,10,61.3,14,15,40,79,NA,Undisturbed,Modified,0,0.112,-1.01048,18.59,-0.098,1.52981,-2.52,362.1
EL30A.N.2012,EL30A.N,2012,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,10,61.3,14,15,40,79,NA,Undisturbed,Modified,0,0.108,0.28695,22.29,-0.102,2.82724,1.18,639.36
EL30A.N.2013,EL30A.N,2013,1,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,10,61.3,14,15,40,79,NA,Undisturbed,Modified,0,0.167,-2.77837,23.82,-0.043,-0.23808,2.71,577.8
EL30A.N.2014,EL30A.N,2014,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,10,61.3,14,15,40,79,NA,Undisturbed,Modified,0,0.207,2.76512,23.84,-0.003,5.30541,2.73,720.29
EL30A.N.2015,EL30A.N,2015,1,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,7.5,43.1,14.2,10.5,42.5,97.5,NA,Undisturbed,Modified,0,0.192,1.52474,24.9,-0.018,4.06503,3.79,700.77
EL30A.N.2016,EL30A.N,2016,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,5,25,14.4,6,45,116,NA,Undisturbed,Modified,0,0.166,-1.58661,23.99,-0.044,0.95368,2.88,633.97
EL30A.N.2017,EL30A.N,2017,1,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,5,25,14.4,6,45,116,NA,Undisturbed,Modified,0,0.175,-3.11387,22.59654,-0.035,-0.57357,1.48654,699.21
EL30A.N.2019,EL30A.N,2019,2,38.53832591,-120.3196632,SMC,1857,148.19,24.34,-0.0201,0.8233,5,25,14.4,6,45,116,NA,Undisturbed,Modified,0,0.166,-0.19176,21.98654,-0.044,2.34853,0.87654,788.82
EL30A.S.2010,EL30A.S,2010,2,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,75,27,6.3,6,10,110,NA,Undisturbed,Modified,0,0.128,0.55535,22.17,0.013,2.99505,0.04,504.2
EL30A.S.2011,EL30A.S,2011,2,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,75,27,6.3,6,10,110,NA,Undisturbed,Modified,0,0.107,-0.54923,19.45,-0.008,1.89047,-2.68,386.3
EL30A.S.2012,EL30A.S,2012,2,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,75,27,6.3,6,10,110,NA,Undisturbed,Modified,0,0.088,0.72242,23.14,-0.027,3.16213,1.01,622.08
EL30A.S.2013,EL30A.S,2013,1,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,75,27,6.3,6,10,110,NA,Undisturbed,Modified,0,0.136,-2.31363,24.66,0.021,0.12607,2.53,594.37
EL30A.S.2014,EL30A.S,2014,2,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,75,27,6.3,6,10,110,NA,Undisturbed,Modified,0,0.136,3.22041,24.77,0.021,5.66012,2.64,704.13
EL30A.S.2015,EL30A.S,2015,1,38.53382789,-120.3196438,SMC,1763,203.78,39.46,0.0292,0.8679,72.5,16.5,7.6,5,9,145.5,NA,Undisturbed,Modified,0,0.138,1.88851,25.89,0.023,4.32821,3.76,686.66
EL30A.S.2016,EL30A.S,2016,2,38.53382789,-120.3196438,MCP,1763,203.78,39.46,0.0292,0.8679,70,6,8.8,4,8,181,NA,Undisturbed,Modified,0,0.155,-1.01145,24.94,0.04,1.42825,2.81,613.07
EL30A.S.2017,EL30A.S,2017,1,38.53382789,-120.3196438,MCP,1763,203.78,39.46,0.0292,0.8679,70,6,8.8,4,8,181,NA,Undisturbed,Modified,0,0.125,-2.55705,23.43286,0.01,-0.11735,1.30286,702.9
EL30A.S.2019,EL30A.S,2019,2,38.53382789,-120.3196438,MCP,1763,203.78,39.46,0.0292,0.8679,70,6,8.8,4,8,181,NA,Undisturbed,Modified,0,0.09,0.36855,22.8159,-0.025,2.80825,0.6859,753.85
EL30A.W.2010,EL30A.W,2010,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,15,75,9,10,23,75,NA,Undisturbed,Modified,0,0.041,0.48993,21.59,-0.018,2.99579,0.12,523.7
EL30A.W.2011,EL30A.W,2011,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,15,75,9,10,23,75,NA,Undisturbed,Modified,0,0.051,-0.77991,18.94,-0.008,1.72595,-2.53,409.1
EL30A.W.2012,EL30A.W,2012,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,15,75,9,10,23,75,NA,Undisturbed,Modified,0,0.043,0.50093,22.64,-0.016,3.00679,1.17,644.29
EL30A.W.2013,EL30A.W,2013,1,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,15,75,9,10,23,75,NA,Undisturbed,Modified,0,0.082,-2.53844,24.16,0.023,-0.03258,2.69,581.41
EL30A.W.2014,EL30A.W,2014,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,15,75,9,10,23,75,NA,Undisturbed,Modified,0,0.085,2.99862,24.22,0.026,5.50448,2.75,725.7
EL30A.W.2015,EL30A.W,2015,1,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,11.5,56,13.1,9.5,21,107.5,NA,Undisturbed,Modified,0,0.11,1.71074,25.29,0.051,4.2166,3.82,708.14
EL30A.W.2016,EL30A.W,2016,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,8,37,17.2,9,19,140,NA,Undisturbed,Modified,0,0.115,-1.29132,24.37,0.056,1.21454,2.9,637.1
EL30A.W.2017,EL30A.W,2017,1,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,8,37,17.2,9,19,140,NA,Undisturbed,Modified,0,0.1,-2.83076,23.02386,0.041,-0.3249,1.55386,731.23
EL30A.W.2019,EL30A.W,2019,2,38.53606928,-120.3225248,SMC,1806,208.74,19.45,0.1771,0.8404,8,37,17.2,9,19,140,NA,Undisturbed,Modified,0,0.053,0.09924,22.409,-0.006,2.6051,0.939,799.61
EL30B.C.2010,EL30B.C,2010,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,15,47.5,10,3,7,66,NA,Undisturbed,Modified,0,0.293,0.53188,22.62,-0.001,2.97382,0.22,512.6
EL30B.C.2011,EL30B.C,2011,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,15,47.5,10,3,7,66,NA,Undisturbed,Modified,0,0.319,-0.55713,19.8,0.025,1.88481,-2.6,389.9
EL30B.C.2012,EL30B.C,2012,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,15,47.5,10,3,7,66,NA,Undisturbed,Modified,0,0.336,0.68485,23.43,0.042,3.12679,1.03,628.77
EL30B.C.2013,EL30B.C,2013,1,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,15,47.5,10,3,7,66,NA,Undisturbed,Modified,0,0.328,-2.30633,24.95,0.034,0.13561,2.55,613.77
EL30B.C.2014,EL30B.C,2014,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,15,47.5,10,3,7,66,NA,Undisturbed,Modified,0,0.34,3.23262,25.1,0.046,5.67456,2.7,711.62
EL30B.C.2015,EL30B.C,2015,1,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,12,34.3,16,5,9.5,78,NA,Undisturbed,Modified,0,0.331,1.90523,26.28,0.037,4.34717,3.88,694.94
EL30B.C.2016,EL30B.C,2016,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,9,21,22,7,12,90,NA,Undisturbed,Modified,0,0.322,-0.99597,25.29,0.028,1.44597,2.89,619.12
EL30B.C.2017,EL30B.C,2017,1,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,9,21,22,7,12,90,NA,Undisturbed,Modified,0,0.338,-2.54556,23.46613,0.044,-0.10362,1.06613,690.83
EL30B.C.2019,EL30B.C,2019,2,38.53604602,-120.3311385,WFR,1767,130.96,29.89,-0.216,0.7276,9,21,22,7,12,90,NA,Undisturbed,Modified,0,0.32,0.39364,22.83613,0.026,2.83558,0.43613,739.78
EL30B.E.2010,EL30B.E,2010,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,20,44,10.3,3,8,91,NA,Undisturbed,Modified,0,0.472,0.53402,22.24,0.006,2.97364,0.1,506.7
EL30B.E.2011,EL30B.E,2011,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,20,44,10.3,3,8,91,NA,Undisturbed,Modified,0,0.462,-0.51785,19.48,-0.004,1.92176,-2.66,387.7
EL30B.E.2012,EL30B.E,2012,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,20,44,10.3,3,8,91,NA,Undisturbed,Modified,0,0.487,0.72703,23.13,0.021,3.16665,0.99,625.01
EL30B.E.2013,EL30B.E,2013,1,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,20,44,10.3,3,8,91,NA,Undisturbed,Modified,0,0.522,-2.26585,24.65,0.056,0.17377,2.51,594.55
EL30B.E.2014,EL30B.E,2014,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,20,44,10.3,3,8,91,NA,Undisturbed,Modified,0,0.507,3.26476,24.77,0.041,5.70438,2.63,707.34
EL30B.E.2015,EL30B.E,2015,1,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,18,38,14.5,3,12.5,95.5,NA,Undisturbed,Modified,0,0.47,1.93928,25.89,0.004,4.37889,3.75,689.75
EL30B.E.2016,EL30B.E,2016,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,16,32,18.6,3,17,100,NA,Undisturbed,Modified,0,0.482,-0.95059,24.93,0.016,1.48903,2.79,615.79
EL30B.E.2017,EL30B.E,2017,1,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,16,32,18.6,3,17,100,NA,Undisturbed,Modified,0,0.473,-2.50361,23.52791,0.007,-0.064,1.38791,721.38
EL30B.E.2019,EL30B.E,2019,2,38.53605384,-120.3282673,WFR,1713,174.42,18.35,0.3121,0.969,16,32,18.6,3,17,100,NA,Undisturbed,Modified,0,0.449,0.43639,22.90253,-0.017,2.876,0.76253,767.73
EL30B.N.2010,EL30B.N,2010,2,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,40,20,6.3,1,1,78,NA,Undisturbed,Modified,0,0.309,0.47372,22.12,-0.01,2.96342,0.08,525.7
EL30B.N.2011,EL30B.N,2011,2,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,40,20,6.3,1,1,78,NA,Undisturbed,Modified,0,0.302,-0.66139,19.32,-0.017,1.82831,-2.72,407.7
EL30B.N.2012,EL30B.N,2012,2,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,40,20,6.3,1,1,78,NA,Undisturbed,Modified,0,0.325,0.58635,22.95,0.006,3.07605,0.91,642.79
EL30B.N.2013,EL30B.N,2013,1,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,40,20,6.3,1,1,78,NA,Undisturbed,Modified,0,0.371,-2.41139,24.48,0.052,0.07831,2.44,591.38
EL30B.N.2014,EL30B.N,2014,2,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,40,20,6.3,1,1,78,NA,Undisturbed,Modified,0,0.388,3.1334,24.57,0.069,5.62311,2.53,725.3
EL30B.N.2015,EL30B.N,2015,1,38.53829503,-120.3311486,JPN,1809,141.18,15.07,-0.3451,0.7843,34,22.5,11.4,1,1,78,NA,Undisturbed,Modified,0,0.367,1.83149,25.73,0.048,4.32119,3.69,709.88
EL30B.N.2016,EL30B.N,2016,2,38.53829503,-120.3311486,PPN,1809,141.18,15.07,-0.3451,0.7843,28,25,16.4,1,1,78,NA,Undisturbed,Modified,0,0.386,-1.1102,24.77,0.067,1.37951,2.73,636.72
EL30B.N.2017,EL30B.N,2017,1,38.53829503,-120.3311486,PPN,1809,141.18,15.07,-0.3451,0.7843,28,25,16.4,1,1,78,NA,Undisturbed,Modified,0,0.349,-2.65921,23.29612,0.03,-0.1695,1.25612,586.25
EL30B.N.2019,EL30B.N,2019,2,38.53829503,-120.3311486,PPN,1809,141.18,15.07,-0.3451,0.7843,28,25,16.4,1,1,78,NA,Undisturbed,Modified,0,0.341,0.28244,22.67071,0.022,2.77214,0.63071,637.53
EL30B.S.2010,EL30B.S,2010,2,38.53379701,-120.3311285,WFR,1732,103.25,31.77,0.6856,0.5736,20,39,7,1,2,80,NA,Undisturbed,Modified,0,0.406,0.62978,22.51,0.012,2.98083,0.31,508.9
EL30B.S.2011,EL30B.S,2011,2,38.53379701,-120.3311285,WFR,1732,103.25,31.77,0.6856,0.5736,20,39,7,1,2,80,NA,Undisturbed,Modified,0,0.396,-0.51288,19.7,0.002,1.83817,-2.5,388.2
EL30B.S.2012,EL30B.S,2012,2,38.53379701,-120.3311285,WFR,1732,103.25,31.77,0.6856,0.5736,20,39,7,1,2,80,NA,Undisturbed,Modified,0,0.415,0.73119,23.35,0.021,3.08224,1.15,626.42
